enable_recrudescence,age_based_probability_of_seeking_treatment,factor_effect_age_mature_immunity,beta,immune_effect_on_progression_to_clinical,max_clinical_probability,midpoint,mean_pfpr,mean_eir,mean_population,total_clinical_episodes,avg_clinical_episodes_per_1000,total_treatments,avg_treatments_per_1000,mean_immunity_all,mean_immunity_under5,mean_immunity_2to10
False,0.8,1.0,0.1,5,0.95,0.2,9.264030446014704,4.103097291262487,60182.75,32686,543.1124367032082,12912,214.5465270364016,0.2201864351899154,0.04768339379723747,0.11549840048441566
False,0.8,1.0,0.1,5,0.99,0.05,8.782788983205748,4.010059739813401,61470.25,14199,230.98978774285123,6366,103.56229232840276,0.22644086682962453,0.055658490351872925,0.14132887168639274
False,0.8,1.0,0.1,5,0.99,0.2,9.181799038795837,4.146015026120201,60017.5,33839,563.8188861582039,13532,225.46757195817887,0.2206817941980841,0.04726976777849821,0.11484201296393298
False,0.8,1.0,0.1,5,0.99,0.02,9.253558548618063,4.263043952998561,62044.916666666664,8956,144.34703890595387,4149,66.8709093815099,0.2365227098374462,0.06445951595081836,0.15787489713269684
False,0.8,1.0,0.1,5,0.99,0.1,8.514443374314192,4.106712227100181,60972.666666666664,19914,326.6053641522431,8524,139.80034769678218,0.2239570151609781,0.050297470782838076,0.13298701467179708
False,0.8,1.0,0.1,10,0.9,0.02,9.126804440772093,4.1657705571514265,61887.0,7770,125.55140821174076,3621,58.509864753502356,0.23416098323267656,0.06546185601006338,0.15716077203987347
False,0.8,1.0,0.1,10,0.9,0.1,8.675279200737977,3.989404932526485,60790.166666666664,18037,296.7091717136269,7857,129.24787726085086,0.22396772099846496,0.05133019221560751,0.13478872803761183
False,0.8,1.0,0.1,10,0.9,0.2,8.905236714556024,4.2053402551456776,60006.916666666664,27940,465.6129918356634,11221,186.9951102858976,0.22249461911762602,0.04913255183231321,0.12082107799828827
False,0.8,1.0,0.1,10,0.9,0.05,8.999632349289014,4.147735138430506,61168.083333333336,12485,204.1097140801916,5638,92.17225214129918,0.23222688194770438,0.059827035712922964,0.14783314721507052
False,0.8,1.0,0.1,10,0.95,0.05,9.002724322235874,4.028147782870575,61242.083333333336,13735,224.27388574033378,6175,100.82935889672814,0.22969571443856243,0.056702304437539874,0.145187243008121
False,0.8,1.0,0.1,10,0.95,0.02,9.1994763274079,4.4157070867443045,61771.583333333336,8157,132.05101051049633,3736,60.4808845491252,0.2388221181980398,0.0661125790501111,0.15984192909250552
False,0.8,1.0,0.1,10,0.95,0.1,8.600004563224964,3.9017340567862546,60756.75,19019,313.0351771613853,8165,134.38836014105428,0.22191752597508285,0.05050264117135497,0.13139920485600692
False,0.8,1.0,0.1,10,0.95,0.2,8.971944018599329,4.104922745271904,60202.0,30775,511.1956413408193,12534,208.19906315404805,0.21847652157414957,0.04714489605580383,0.11538129358759434
False,0.8,1.0,0.1,10,0.99,0.1,8.544757524933138,3.889737421589841,60624.75,19910,328.4137254174244,8738,144.13255312393042,0.22044318889787587,0.04831565782183061,0.13162077701026426
False,0.8,1.0,0.1,10,0.99,0.02,9.31342111280893,4.24564840863914,61620.166666666664,8763,142.20993668198454,4014,65.14101173587652,0.23670594972765244,0.06427657356505806,0.1584678324378014
False,0.8,1.0,0.1,10,0.99,0.2,9.063330766411124,4.112366736930858,60254.083333333336,32664,542.1043387101013,13131,217.9271391012227,0.21796497795181216,0.04483340764623491,0.11370550126688177
False,0.8,1.0,0.1,10,0.99,0.05,8.822181132238573,4.175194360725842,61380.25,13869,225.9521588784666,6261,102.00349460942242,0.23037878457740837,0.057106913868979,0.14741790098143473
False,0.8,1.0,0.1,15,0.9,0.1,8.668549910424504,4.121626695123681,60752.583333333336,17573,289.255189422672,7598,125.0646405982736,0.2265403155428064,0.05242649661720886,0.1364834399653311
False,0.8,1.0,0.1,15,0.9,0.2,9.21333323878238,4.050859280644594,60418.166666666664,29519,488.57821460984417,12018,198.91368214306405,0.22113667743323648,0.047878021181941545,0.11930221970820211
False,0.8,1.0,0.1,15,0.9,0.05,8.968008983198487,4.035316526134332,61445.833333333336,12299,200.160032548993,5556,90.4211025971384,0.23091818927638552,0.05854733539429985,0.14814998312920682
False,0.8,1.0,0.1,15,0.9,0.02,9.405542909202738,4.388892502845991,62088.833333333336,8052,129.68515540905102,3804,61.267055536019626,0.2392459748235732,0.06567603349270815,0.16150845764823885
False,0.8,1.0,0.1,15,0.95,0.02,8.877926345283774,4.1571787560718265,61548.333333333336,7834,127.28208183270601,3628,58.945544152292236,0.23452706264138165,0.06530636832397793,0.15578489845542923
False,0.8,1.0,0.1,15,0.95,0.2,9.113681091464246,4.167151786678217,60379.5,30952,512.6243178562261,12464,206.42767826828643,0.22063527339711983,0.047149599936766394,0.11366345464840096
False,0.8,1.0,0.1,15,0.95,0.05,8.597638848697992,4.012153658299895,61397.083333333336,12747,207.61572550270438,5703,92.8871485480445,0.22707250859474348,0.05611248901607832,0.14457683081829517
False,0.8,1.0,0.1,15,0.95,0.1,8.843884767525722,4.006793828733193,60945.5,19700,323.2396157222436,8442,138.5171997932579,0.22445667020906565,0.05127121775941245,0.1333282898860052
False,0.8,1.0,0.1,15,0.99,0.05,9.007225244485578,4.091923622509334,61531.0,14615,237.5225496091401,6530,106.12536770083372,0.22897590289022285,0.05573788677163736,0.14397366694568378
False,0.8,1.0,0.1,15,0.99,0.02,9.248434176847004,4.3195457834495,61614.166666666664,8713,141.41228343048812,4019,65.2285053491486,0.23864566372282747,0.06513264343558715,0.15783524033047877
False,0.8,1.0,0.1,15,0.99,0.1,8.605153324567125,3.9912370275895697,60646.583333333336,20211,333.2586749184826,8779,144.75671204340998,0.2216484404003948,0.04811612429790373,0.12867418095752983
False,0.8,1.0,0.1,15,0.99,0.2,9.063670932650437,3.9908516188493883,59910.333333333336,32622,544.5137455419488,13077,218.2762016569206,0.21756375273858028,0.045331049231200245,0.11336637443505615
False,0.8,1.0,0.15,5,0.9,0.05,12.08210615739254,7.456660688757638,60877.833333333336,13658,224.35095423347852,6804,111.76481861213851,0.3083765643592143,0.07329019749646772,0.20460427055602745
False,0.8,1.0,0.15,5,0.9,0.2,12.158520953968145,7.350692514654438,59396.166666666664,36468,613.979016603204,15495,260.8754212533357,0.2938108079922279,0.05850381665392442,0.16399859674110365
False,0.8,1.0,0.15,5,0.9,0.02,12.601719293190373,7.806834518484295,61334.5,7738,126.16064368340821,3996,65.15093462896087,0.3154034362083088,0.08584364858229061,0.22052719210796953
False,0.8,1.0,0.15,5,0.9,0.1,11.71282871444481,7.313144032468013,60161.5,21008,349.19342104169607,9914,164.78977419113554,0.2994579286492121,0.06316075165657596,0.18572469062886784
False,0.8,1.0,0.15,5,0.95,0.1,11.691830570402743,7.13042659685031,59957.833333333336,22263,371.31094908366157,10346,172.55460087227968,0.29684651298796266,0.06269055366242691,0.1816503598948679
False,0.8,1.0,0.15,5,0.95,0.05,12.130893796392563,7.382144099723718,60753.916666666664,14379,236.67609907180196,7056,116.14066034151433,0.3064929982038546,0.07320092481169248,0.20217858539951009
False,0.8,1.0,0.15,5,0.95,0.02,12.303730933702965,7.6997544941849725,61498.25,7985,129.84109303923282,4205,68.37592939636494,0.31378624880081546,0.08263703400774242,0.22074440882812507
False,0.8,1.0,0.15,5,0.95,0.2,12.142500594619664,7.466392908456309,59125.083333333336,38418,649.7749826991083,16410,277.54717752335796,0.29446441082676084,0.05581963983267061,0.1616375755273817
False,0.8,1.0,0.15,5,0.99,0.2,11.85472620813808,7.164495056225196,59002.083333333336,39200,664.3833197980297,16437,278.5833833551075,0.2885490326091434,0.0540542096427984,0.15411314160801895
False,0.8,1.0,0.15,5,0.99,0.05,11.977894201804062,7.564308821594185,60581.833333333336,14933,246.49303559097748,7489,123.61791626202574,0.30846677303470477,0.07153503706790958,0.20108082651053563
False,0.8,1.0,0.15,5,0.99,0.1,11.525085897013332,7.05859689001975,59999.833333333336,23040,384.0010666696296,10771,179.51716532545922,0.29525899664012706,0.05942288733705416,0.17619394797168453
False,0.8,1.0,0.15,5,0.99,0.02,12.569379560808345,7.792542720967005,61150.083333333336,8834,144.46423485386364,4573,74.78321779337995,0.3156288525332102,0.08041118627393026,0.2207996995313949
False,0.8,1.0,0.15,10,0.9,0.2,11.930874817748093,7.1615302424555844,59313.75,34232,577.1343069692947,14733,248.39097173926788,0.29111535593981125,0.057263254955616454,0.1611613232738973
False,0.8,1.0,0.15,10,0.9,0.1,11.989742955782289,7.255109856332669,60129.916666666664,21286,354.0001579912384,10156,168.90094919472975,0.30062814504682883,0.06348179241470395,0.18670667037574692
False,0.8,1.0,0.15,10,0.9,0.02,12.456023662133171,7.695456995810118,61441.166666666664,7751,126.15320347107125,4084,66.47009198501549,0.3136864172914899,0.08428785599903808,0.22019259489207096
False,0.8,1.0,0.15,10,0.9,0.05,12.055751036031381,7.345282810089773,60740.083333333336,13843,227.9055154407921,6912,113.79635358858305,0.3062817093794041,0.07178937111737814,0.20489179460619414
False,0.8,1.0,0.15,10,0.95,0.2,12.002941003452243,7.043065916047836,59146.666666666664,36780,621.844003606853,15751,266.3041027953111,0.2893889677484707,0.054985321342457046,0.15776967698093733
False,0.8,1.0,0.15,10,0.95,0.1,11.603591051895577,7.114629539033086,60286.166666666664,21867,362.72002698241994,10344,171.58165084859158,0.2967376531828214,0.06108520733432282,0.18241277444731882
False,0.8,1.0,0.15,10,0.95,0.05,11.940263061073049,7.460745355983619,60874.833333333336,14097,231.57352929097684,7065,116.0578126155034,0.30649818322601674,0.07254431977879547,0.20140489373270443
False,0.8,1.0,0.15,10,0.95,0.02,12.38877887697822,7.8406489075419215,61152.666666666664,8103,132.50444243369054,4282,70.02147630520338,0.31625530968123944,0.08304947965909674,0.22099721814459936
False,0.8,1.0,0.15,10,0.99,0.1,11.571165552095652,7.153626611680973,59806.0,22767,380.6808681403204,10688,178.71116610373542,0.29715346010106225,0.05882874323263176,0.1793015523956644
False,0.8,1.0,0.15,10,0.99,0.2,11.822312339264888,7.149418865008925,59134.5,37717,637.8171794806753,16223,274.3406979005488,0.28872578092271844,0.05416577868665446,0.15416547898843488
False,0.8,1.0,0.15,10,0.99,0.02,12.558020342311922,7.984574357031374,61426.25,8817,143.53798254003786,4631,75.39122117987017,0.3167557206571615,0.08213122329118634,0.2182232851318401
False,0.8,1.0,0.15,10,0.99,0.05,11.884559053588491,7.195158626935093,60698.416666666664,15177,250.03947110097602,7564,124.61610063963778,0.30368639453118573,0.06921520918335104,0.19744992114358087
False,0.8,1.0,0.15,15,0.9,0.2,11.659917571069206,7.3692420469102125,59147.166666666664,33230,561.8189656872828,14521,245.50626544523124,0.2933503887325835,0.05747199712414463,0.1605852351814425
False,0.8,1.0,0.15,15,0.9,0.1,11.751561372717982,7.315786007070742,60192.5,20385,338.6634547493458,9757,162.0966067201063,0.3007287663582801,0.06350246663814657,0.1852259114734122
False,0.8,1.0,0.15,15,0.9,0.05,11.86915331948274,7.443286863856657,60677.333333333336,13127,216.3410828865254,6604,108.83800650435089,0.3067443901807236,0.07203649681316439,0.20356282498283731
False,0.8,1.0,0.15,15,0.9,0.02,12.68558406986571,7.74897823367857,61393.5,7866,128.12431283442058,4235,68.98124394276267,0.3163596933241344,0.08405069169762523,0.22231141321117667
False,0.8,1.0,0.15,15,0.95,0.1,11.5718729082232,7.200074600901716,60063.75,21567,359.0684897296622,10129,168.637489334249,0.2981934869602681,0.06196668457464196,0.18193297652851267
False,0.8,1.0,0.15,15,0.95,0.02,12.892721377988002,8.155973371588852,61506.0,8640,140.47410008779633,4514,73.39121386531396,0.3207554753321021,0.08495812410579201,0.2228708185380385
False,0.8,1.0,0.15,15,0.95,0.2,11.63444448144047,7.362157167711961,59174.25,34692,586.268520513568,14874,251.35933281790645,0.2925643001663286,0.055596132354171435,0.16115684231205532
False,0.8,1.0,0.15,15,0.95,0.05,12.101514979490032,7.2893641461076895,60467.0,14782,244.46392247010766,7495,123.95190765210776,0.30525562567148673,0.0705781186807595,0.19902431685144603
False,0.8,1.0,0.15,15,0.99,0.02,12.447300245481854,7.727605392160179,61240.25,8581,140.12026404203118,4503,73.53007213393153,0.31460451825170793,0.08234765527052748,0.2176280661291616
False,0.8,1.0,0.15,15,0.99,0.1,11.672062616829715,7.034897656177637,59967.583333333336,22508,375.33611909767916,10638,177.39584303186027,0.2962613042019631,0.060318253200010906,0.17752908566721456
False,0.8,1.0,0.15,15,0.99,0.2,11.799972406516332,7.154954452825901,58978.833333333336,37550,636.669087497492,16055,272.21630358914075,0.28945715086559953,0.053508679875637406,0.15394890774732634
False,0.8,1.0,0.15,15,0.99,0.05,11.8873298191292,7.493925715817071,60715.166666666664,14951,246.24819169290484,7493,123.41232695839317,0.3074654273171417,0.07066138544867916,0.20056567944886483
False,0.8,1.0,0.2,5,0.9,0.05,14.517413693733914,11.318582705140829,60715.083333333336,14629,240.9450699373165,7770,127.97478935080656,0.363446027725403,0.08412056622424542,0.24622202967683196
False,0.8,1.0,0.2,5,0.9,0.2,14.003962702279535,10.559110883880125,58650.25,38449,655.5641280301447,17258,294.2527951713761,0.34456803962863863,0.06271805141034927,0.19426354441471758
False,0.8,1.0,0.2,5,0.9,0.02,15.327722479923125,12.014130655297995,61095.0,8653,141.63188476962108,4777,78.1897045584745,0.3749293698607285,0.0982431176893185,0.2685518810192004
False,0.8,1.0,0.2,5,0.9,0.1,13.96678884872386,10.905642469313674,59854.416666666664,22190,370.73287546310286,11104,185.51680257513718,0.3556206462862553,0.07203434761271237,0.22409995540671301
False,0.8,1.0,0.2,5,0.95,0.1,14.093012472703258,10.669559060235557,59567.25,24317,408.2276754424621,12269,205.96888390852357,0.3530275757059209,0.0698075647351497,0.21888249270893165
False,0.8,1.0,0.2,5,0.95,0.02,15.164933092030545,11.837840598923036,61193.25,9388,153.41561365019834,5123,83.71838397208843,0.3715662464177105,0.09446369198290806,0.2653629275468526
False,0.8,1.0,0.2,5,0.95,0.05,14.308012262862567,10.958601433999865,60472.083333333336,15567,257.4245691882618,8326,137.68336629160837,0.36059592110314703,0.08055432429934463,0.24357479859641262
False,0.8,1.0,0.2,5,0.95,0.2,13.91088356383454,10.443651380683404,58316.5,40108,687.7641833786321,17792,305.09375562662365,0.3436874468795415,0.060814292191900134,0.1923559205103236
False,0.8,1.0,0.2,5,0.99,0.1,13.695478874650137,10.514706593746252,59524.333333333336,24259,407.54761358100046,12194,204.85739725490416,0.3513738298888606,0.06872671952506777,0.2170489697439291
False,0.8,1.0,0.2,5,0.99,0.2,13.648290586958062,10.517214055182638,58132.916666666664,40895,703.4740787993034,18196,313.0068306108846,0.341682916054737,0.06097346597894509,0.1853901610806575
False,0.8,1.0,0.2,5,0.99,0.02,14.951759644143344,11.691173547208612,61182.25,9585,156.66308447302936,5247,85.76016736880386,0.3694917507606256,0.09428144479061555,0.259292534949167
False,0.8,1.0,0.2,5,0.99,0.05,14.196369715948563,11.054759773229234,60434.916666666664,16546,273.7821265024772,8765,145.03205238693414,0.36188371287123666,0.08097673749318844,0.2417940057302288
False,0.8,1.0,0.2,10,0.9,0.05,14.411134892319588,11.096217847048491,60511.666666666664,14479,239.27617263888507,7757,128.19015616823205,0.3622446401926304,0.08346110317995786,0.24489033306836192
False,0.8,1.0,0.2,10,0.9,0.2,14.286509845142753,10.67500934427653,58749.666666666664,37731,642.2334311116658,17204,292.8357040323633,0.3463839654953024,0.06414068481370476,0.1937085865087976
False,0.8,1.0,0.2,10,0.9,0.02,15.041806477397094,11.694514052759402,61276.416666666664,8437,137.68755516328332,4610,75.2328587534356,0.3713069290786741,0.09642536523320973,0.2636309839387115
False,0.8,1.0,0.2,10,0.9,0.1,13.88649120341958,10.75916885821412,59964.0,21724,362.28403708892006,11047,184.22720298845974,0.3533163342851808,0.07115550604585558,0.22011081712151667
False,0.8,1.0,0.2,10,0.95,0.2,13.932062856387917,10.610656933353736,58667.666666666664,39077,666.0738737407885,17907,305.2277517996853,0.34314590058288347,0.06228814878708086,0.1898072064673053
False,0.8,1.0,0.2,10,0.95,0.05,14.694291474353696,10.961663001629697,60504.583333333336,15930,263.28583922705576,8456,139.7580073134955,0.3628664589862565,0.08123557400007567,0.2462665259659791
False,0.8,1.0,0.2,10,0.95,0.1,13.940693876510474,10.690186751518283,59685.5,22763,381.3824128138325,11566,193.78240946293488,0.35405078536626067,0.06981290804379496,0.22259385666596135
False,0.8,1.0,0.2,10,0.95,0.02,15.202231766791726,11.784326988572928,61160.166666666664,9096,148.72425135096103,4899,80.10115516362774,0.3716419774882825,0.09464934119534874,0.26549409017327724
False,0.8,1.0,0.2,10,0.99,0.02,14.85839047983742,11.35496206977317,60946.166666666664,9199,150.9364821960364,5142,84.36953923818015,0.37010486316737373,0.09498954782490636,0.26451737055878705
False,0.8,1.0,0.2,10,0.99,0.2,13.728257750363712,10.293211332012804,58534.25,40666,694.7385505067546,18478,315.67842758726727,0.33917353892810936,0.06105475298898843,0.18379041004793903
False,0.8,1.0,0.2,10,0.99,0.05,14.17482832056774,10.665963411947589,60404.75,15955,264.1348569441972,8497,140.66774550014694,0.3583657845018195,0.07907413126571591,0.24042323809472121
False,0.8,1.0,0.2,10,0.99,0.1,13.87065984048796,10.537000628254896,59630.0,24886,417.3402649672983,12718,213.2819050813349,0.3519704498503933,0.06805243154121314,0.21784827569933085
False,0.8,1.0,0.2,15,0.9,0.02,15.182669819173263,12.027155903875107,61216.25,8390,137.05511200049006,4609,75.29046617523942,0.37419946041821367,0.0967791001335493,0.2670215084608942
False,0.8,1.0,0.2,15,0.9,0.1,13.969634509055673,10.443249702192167,59977.25,22328,372.2744874098096,11296,188.3380781879796,0.35311522973836795,0.06973860865068311,0.22469247667522171
False,0.8,1.0,0.2,15,0.9,0.2,13.766874975980215,10.429069985162068,58733.166666666664,36327,618.5091331133176,16527,281.39126387986346,0.34333787952992284,0.06298878412996002,0.19453924294679478
False,0.8,1.0,0.2,15,0.9,0.05,14.551887790509149,11.250282358821158,60677.0,14844,244.63964929050547,7855,129.45597178502564,0.3649022049743275,0.08397301809974901,0.24688914694011474
False,0.8,1.0,0.2,15,0.95,0.2,13.791715015001031,10.693285732963885,58562.416666666664,38923,664.6412872874953,17984,307.0911520329449,0.3448113031757369,0.06212683330369193,0.19305647749422772
